"Date","ASIN","Product Title","Ordered Revenue","Ordered Units","Glance Views","Conversion Rate"
"2021-07-26","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-07-26","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,4,"-0.25"
"2021-07-26","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","20.20",2,12,"0.08"
"2021-07-26","C079DWV7GB","Erb BB Shot Mask","0.00",0,1,"5.00"
"2021-07-26","C07C8HGYBW","Erb Matte Cream Mattifying Primer, 45 ml","0.00",0,0,"0.00"
"2021-12-21","C007Y5C3I6","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 15 ml""","71.60",7,67,"0.06"
"2021-07-26","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","53.02",4,8,"0.13"
"2021-07-26","C07J3NXV3W","Erb Double Mousse Cleanser, 145 ml","0.00",0,0,"0.00"
"2021-07-26","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","73.22",3,48,"0.13"
"2021-07-26","C07NM5J3BP","Erb Glow Eye Patch","0.00",0,0,NULL
"2021-07-26","C07P8HVW5B","Erb CC Eye Doré, 10 ml","0.00",0,4,"0.25"
"2021-07-26","C07P8HWBV8","Erb CC Eye Clair, 10 ml","0.00",0,0,"0.00"
"2021-07-26","C082MQX14W","Erb CC DULL Correct 15ml","22.72",2,9,"0.11"
"2021-07-26","C083TX6VBG","Erb CC DULL Correct 45ml","0.00",0,7,"0.29"
"2021-07-26","C0858W14SZ","Erb BB Crayon Nude 3 g","0.00",0,5,"0.20"
"2021-07-26","C08596KXLW","Erb BB Crayon Clair 3 g","0.00",0,0,NULL
"2021-07-27","C003TFFCMO","Erb Ginseng Infusion Total Eye - EyeTreatment","0.00",0,0,NULL
"2021-07-27","C006M7JYJ8","Erb Korean BB Cream Baby Skin Effect SPF20, Clair, 45 ml","47.98",2,21,"0.05"
"2021-07-27","C007Y5C3I6","Korean BB Cream Baby Skin Effect SPF20 - Doré, 15 ml","53.65",5,21,"0.19"
"2021-07-27","C00C8SPXCC","Erb BB Eye Cream 3-in-1 Care & Concealer, 15 ml Black","0.00",0,3,"0.00"
"2021-07-27","C00DL2DN30","Korean CC Cream Skin Perfector SPF25 - Doré, 15 ml","68.17",6,55,"0.02"
"2021-07-27","C00NPV1Z32","Erb Pink Perfect Skin Refining Primer, 15 ml","0.00",0,0,"0.00"
"2021-07-27","C00NPV20PO","Erb Pink Perfect Skin Refining Primer, 45 ml","0.00",0,0,"0.00"
"2021-07-27","C00QFK1JGS","Korean BB Cream Baby Skin Effect SPF20, Nude, 45 ml","23.99",1,15,"0.00"
"2021-07-27","C00SYLGPT2","Korean BB Cream Baby Skin Effect SPF20 - Nude, 15 ml","64.38",6,78,"0.14"
"2021-07-27","C00SYLH424","CC Cream Doré - Skin Perfector Tinted Moisturiser  Fair Shade, 15 ml","98.47",4,47,"0.11"
"2021-07-27","C00VW4SYQ0","Korean BB Cream Baby Skin Effect SPF20 - Clair, 15 ml","10.73",1,48,"0.17"
"2021-07-27","C00WLNSX8U","Erb Korean BB Cream Baby Skin Effect SPF20, Doré, 45 ml","0.00",0,4,"0.00"
"2021-07-27","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","221.56",9,34,"0.24"
"2021-07-27","C0158P2ZFE","Bamboo Cream Frappée - Skin Reviving Fresh Gel - 50ml","0.00",0,0,"0.00"
"2021-07-27","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","113.62",10,107,"0.10"
"2021-07-27","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-07-27","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-07-27","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,NULL
"2021-07-27","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,14,"0.00"
"2021-07-27","C079DWV7GB","Erb BB Shot Mask","26.52",7,2,"1.00"
"2021-07-27","C07C8HGYBW","Erb Matte Cream Mattifying Primer, 45 ml","0.00",0,6,"0.17"
"2021-07-27","C07CYSL86Y","Erb Matte Cream Mattifying Primer, 15 ml","0.00",0,0,NULL
"2021-07-27","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","26.52",2,12,"0.00"
"2021-12-04","C00WNYPKRY","Erb Green Tea Konjac Gentle Exfoliating Sponge","0.00",0,0,"0.00"
"2021-07-27","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","147.71",6,34,"0.15"
"2021-07-27","C07NM5J3BP","Erb Glow Eye Patch","0.00",0,0,"0.00"
"2021-07-27","C07P8HVW5B","Erb CC Eye Doré, 10 ml","21.46",1,2,"0.50"
"2021-07-27","C07P8HWBV8","Erb CC Eye Clair, 10 ml","0.00",0,14,"0.07"
"2021-07-27","C082MQX14W","Erb CC DULL Correct 15ml","22.72",2,12,"0.17"
"2021-07-27","C083TX6VBG","Erb CC DULL Correct 45ml","49.24",2,4,"0.00"
"2021-07-27","C0858W14SZ","Erb BB Crayon Nude 3 g","14.52",1,3,"0.00"
"2021-07-28","C003TFFCLU","Erb Ginseng Infusion - Day Crème","0.00",0,1,"1.00"
"2021-07-28","C006M7JYJ8","Erb Korean BB Cream Baby Skin Effect SPF20, Clair, 45 ml","0.00",0,0,"0.00"
"2021-07-28","C007Y5C3I6","Korean BB Cream Baby Skin Effect SPF20 - Doré, 15 ml","42.92",4,32,"0.09"
"2021-07-28","C00C8SPXCC","Erb BB Eye Cream 3-in-1 Care & Concealer, 15 ml Black","0.00",0,3,"0.00"
"2021-07-28","C00DL2DN30","Korean CC Cream Skin Perfector SPF25 - Doré, 15 ml","22.72",2,61,"0.00"
"2021-07-28","C00NPV1Z32","Erb Pink Perfect Skin Refining Primer, 15 ml","0.00",0,0,"0.00"
"2021-07-28","C00NPV20PO","Erb Pink Perfect Skin Refining Primer, 45 ml","0.00",0,7,"0.14"
"2021-07-28","C00QFK1JGS","Korean BB Cream Baby Skin Effect SPF20, Nude, 45 ml","23.99",1,15,"0.00"
"2021-07-28","C00SYLGPT2","Korean BB Cream Baby Skin Effect SPF20 - Nude, 15 ml","96.58",9,69,"0.07"
"2021-07-28","C00SYLH424","CC Cream Doré - Skin Perfector Tinted Moisturiser  Fair Shade, 15 ml","73.85",3,57,"0.05"
"2021-07-28","C00VW4SYQ0","Korean BB Cream Baby Skin Effect SPF20 - Clair, 15 ml","85.21",8,50,"0.08"
"2021-07-28","C00WLNSX8U","Erb Korean BB Cream Baby Skin Effect SPF20, Doré, 45 ml","0.00",0,14,"0.21"
"2021-07-28","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","117.71",5,39,"0.05"
"2021-07-28","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-07-28","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","159.07",14,126,"0.10"
"2021-07-28","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","10.10",1,16,"0.13"
"2021-07-28","C075JJZCVH","Erb Black Purifying Face Soap with Charcoal, 75 g","0.00",0,0,NULL
"2021-07-28","C075ZC8QB6","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","0.00",0,8,"0.13"
"2021-07-28","C079DWV7GB","Erb BB Shot Mask","0.00",0,0,"0.00"
"2021-07-28","C07C8HGYBW","Erb Matte Cream Mattifying Primer, 45 ml","23.36",1,3,"0.33"
"2021-07-28","C07CYSL86Y","Erb Matte Cream Mattifying Primer, 15 ml","0.00",0,0,NULL
"2021-07-28","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","13.26",1,7,"0.29"
"2021-07-28","C07JJP53WY","Erb Cleansing Water with 7 HERBS, 190 ml","11.99",1,2,"0.50"
"2021-07-28","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","98.47",4,39,"0.03"
"2021-07-28","C07P8HVW5B","Erb CC Eye Doré, 10 ml","21.46",1,4,"0.00"
"2021-07-28","C07P8HWBV8","Erb CC Eye Clair, 10 ml","42.92",2,19,"0.16"
"2021-07-28","C082MQX14W","Erb CC DULL Correct 15ml","22.72",2,10,"0.10"
"2021-07-28","C083TX6VBG","Erb CC DULL Correct 45ml","0.00",0,0,"0.00"
"2021-07-28","C0858W14SZ","Erb BB Crayon Nude 3 g","0.00",0,0,"0.00"
"2021-07-28","C08596KXLW","Erb BB Crayon Clair 3 g","0.00",0,2,"0.50"
"2021-07-29","C003TFFCLU","Erb Ginseng Infusion - Day Crème","0.00",0,2,"0.00"
"2021-07-29","C006M7JYJ8","Erb Korean BB Cream Baby Skin Effect SPF20, Clair, 45 ml","0.00",0,0,"0.00"
"2021-07-29","C007Y5C3I6","Korean BB Cream Baby Skin Effect SPF20 - Doré, 15 ml","42.92",4,23,"0.13"
"2021-07-29","C00C8SPXCC","Erb BB Eye Cream 3-in-1 Care & Concealer, 15 ml Black","0.00",0,4,"0.25"
"2021-07-29","C00DL2DN30","Korean CC Cream Skin Perfector SPF25 - Doré, 15 ml","0.00",0,49,"0.02"
"2021-07-29","C00NPV1Z32","Erb Pink Perfect Skin Refining Primer, 15 ml","0.00",0,0,NULL
"2021-07-29","C00NPV20PO","Erb Pink Perfect Skin Refining Primer, 45 ml","22.72",1,20,"-0.05"
"2021-07-29","C00QFK1JGS","Korean BB Cream Baby Skin Effect SPF20, Nude, 45 ml","23.99",1,6,"0.33"
"2021-07-29","C00SYLGPT2","Korean BB Cream Baby Skin Effect SPF20 - Nude, 15 ml","64.38",6,56,"0.09"
"2021-07-29","C00SYLH424","CC Cream Doré - Skin Perfector Tinted Moisturiser  Fair Shade, 15 ml","123.09",5,54,"0.11"
"2021-07-29","C00VW4SYQ0","Korean BB Cream Baby Skin Effect SPF20 - Clair, 15 ml","53.02",5,56,"0.14"
"2021-07-29","C00WLNSX8U","Erb Korean BB Cream Baby Skin Effect SPF20, Doré, 45 ml","69.66",3,16,"0.00"
"2021-07-29","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","123.09",5,35,"0.20"
"2021-07-29","C00ZRQX6B2","Erb Charcoal Konjac Gentle Exfoliating Sponge","6.31",1,1,"1.00"
"2021-07-29","C0158P2ZFE","Bamboo Cream Frappée - Skin Reviving Fresh Gel - 50ml","24.62",1,3,"0.33"
"2021-07-29","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","90.90",8,107,"0.09"
"2021-07-29","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","10.10",1,7,"0.00"
"2021-07-29","C075JJZCVH","Erb Black Purifying Face Soap with Charcoal, 75 g","0.00",0,0,NULL
"2021-07-29","C075ZC8QB6","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","10.10",1,12,"0.08"
"2021-07-29","C079DWV7GB","Erb BB Shot Mask","0.00",0,0,"0.00"
"2021-07-29","C07C8HGYBW","Erb Matte Cream Mattifying Primer, 45 ml","23.36",1,2,"0.00"
"2021-07-29","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","53.02",4,15,"0.13"
"2021-07-29","C07JJP53WY","Erb Cleansing Water with 7 HERBS, 190 ml","0.00",0,0,"0.00"
"2021-07-29","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","48.61",2,30,"0.13"
"2021-07-29","C07P8HVW5B","Erb CC Eye Doré, 10 ml","0.00",0,0,"0.00"
"2021-07-29","C07P8HWBV8","Erb CC Eye Clair, 10 ml","21.46",1,10,"0.00"
"2021-07-29","C082MQX14W","Erb CC DULL Correct 15ml","0.00",0,13,"0.08"
"2021-12-19","C007Y5FWOS","Erb La Masque Visage Nuit Coup de Fouet, 50 ml","50.85",3,31,"0.06"
"2021-07-29","C0858W14SZ","Erb BB Crayon Nude 3 g","14.52",1,7,"0.14"
"2021-07-29","C08596KXLW","Erb BB Crayon Clair 3 g","14.52",1,7,"0.00"
"2021-07-30","C003TFFCLU","Erb Ginseng Infusion - Day Crème","0.00",0,1,"1.00"
"2021-07-30","C003TFFCMO","Erb Ginseng Infusion Total Eye - EyeTreatment","24.17",1,3,"0.33"
"2021-07-30","C006M7JYJ8","Erb Korean BB Cream Baby Skin Effect SPF20, Clair, 45 ml","0.00",0,18,"0.06"
"2021-07-30","C007Y5C3I6","Korean BB Cream Baby Skin Effect SPF20 - Doré, 15 ml","64.38",6,50,"0.16"
"2021-07-30","C00C8SPXCC","Erb BB Eye Cream 3-in-1 Care & Concealer, 15 ml Black","0.00",0,9,"0.11"
"2021-07-30","C00DL2DN30","Korean CC Cream Skin Perfector SPF25 - Doré, 15 ml","34.09",3,68,"0.09"
"2021-07-30","C00NPV1Z32","Erb Pink Perfect Skin Refining Primer, 15 ml","0.00",0,0,"0.00"
"2021-07-30","C00NPV20PO","Erb Pink Perfect Skin Refining Primer, 45 ml","0.00",0,0,"0.00"
"2021-07-30","C00QFK1JGS","Korean BB Cream Baby Skin Effect SPF20, Nude, 45 ml","23.99",1,18,"0.11"
"2021-07-30","C00SYLGPT2","Korean BB Cream Baby Skin Effect SPF20 - Nude, 15 ml","32.19",3,63,"0.10"
"2021-07-30","C00SYLH424","CC Cream Doré - Skin Perfector Tinted Moisturiser  Fair Shade, 15 ml","49.24",2,35,"0.11"
"2021-07-30","C00VW4SYQ0","Korean BB Cream Baby Skin Effect SPF20 - Clair, 15 ml","95.94",9,48,"0.17"
"2021-07-30","C00WLNSX8U","Erb Korean BB Cream Baby Skin Effect SPF20, Doré, 45 ml","0.00",0,15,"0.00"
"2021-07-30","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","73.85",3,39,"0.13"
"2021-07-30","C00ZRQX6B2","Erb Charcoal Konjac Gentle Exfoliating Sponge","0.00",0,0,"0.00"
"2021-07-30","C0158P2ZFE","Bamboo Cream Frappée - Skin Reviving Fresh Gel - 50ml","0.00",0,0,"0.00"
"2021-07-30","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,3,"0.33"
"2021-07-30","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","124.99",11,70,"0.16"
"2021-07-30","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-07-30","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,0,"0.00"
"2021-07-30","C075ZC8QB6","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","0.00",0,0,"0.00"
"2021-07-30","C07C8HGYBW","Erb Matte Cream Mattifying Primer, 45 ml","0.00",0,0,"0.00"
"2021-07-30","C07CYSL86Y","Erb Matte Cream Mattifying Primer, 15 ml","0.00",0,0,"0.00"
"2021-07-30","C07DRM7X3D","Erb Bamboo Matte Powder Effect Moisturiser, 30 ml 6AA10249","0.00",0,0,NULL
"2021-07-30","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","0.00",0,13,"0.00"
"2021-07-30","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","98.47",4,35,"0.17"
"2021-07-30","C07P8HVW5B","Erb CC Eye Doré, 10 ml","0.00",0,0,"0.00"
"2021-07-30","C07P8HWBV8","Erb CC Eye Clair, 10 ml","21.46",1,5,"0.00"
"2021-07-30","C082MQX14W","Erb CC DULL Correct 15ml","11.36",1,15,"0.07"
"2021-07-30","C0858W14SZ","Erb BB Crayon Nude 3 g","0.00",0,1,"0.00"
"2021-12-03","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","131.46",6,35,"0.14"
"2021-07-30","C08596KXLW","Erb BB Crayon Clair 3 g","0.00",0,3,"0.33"
"2021-07-30","C08P64B7FN","Erb Magic CC Crème - Dore","0.00",0,6,"0.00"
"2021-07-31","C003TFFCLU","Erb Ginseng Infusion - Day Crème","0.00",0,2,"0.00"
"2021-07-31","C003TFFCMO","Erb Ginseng Infusion Total Eye - EyeTreatment","0.00",0,0,"0.00"
"2021-07-31","C006M7JYJ8","Erb Korean BB Cream Baby Skin Effect SPF20, Clair, 45 ml","23.99",1,15,"0.00"
"2021-07-31","C007Y5C3I6","Korean BB Cream Baby Skin Effect SPF20 - Doré, 15 ml","10.73",1,18,"0.06"
"2021-07-31","C00C8SPXCC","Erb BB Eye Cream 3-in-1 Care & Concealer, 15 ml Black","42.92",2,5,"0.20"
"2021-07-31","C00DL2DN30","Korean CC Cream Skin Perfector SPF25 - Doré, 15 ml","56.81",5,59,"0.10"
"2021-07-31","C00NPV1Z32","Erb Pink Perfect Skin Refining Primer, 15 ml","0.00",0,0,NULL
"2021-07-31","C00QFK1JGS","Korean BB Cream Baby Skin Effect SPF20, Nude, 45 ml","47.98",2,8,"0.13"
"2021-07-31","C00SYLGPT2","Korean BB Cream Baby Skin Effect SPF20 - Nude, 15 ml","62.63",6,55,"0.13"
"2021-07-31","C00SYLH424","CC Cream Doré - Skin Perfector Tinted Moisturiser  Fair Shade, 15 ml","49.24",2,33,"0.09"
"2021-07-31","C00VW4SYQ0","Korean BB Cream Baby Skin Effect SPF20 - Clair, 15 ml","118.04",11,81,"0.07"
"2021-07-31","C00WLNSX8U","Erb Korean BB Cream Baby Skin Effect SPF20, Doré, 45 ml","0.00",0,14,"0.00"
"2021-07-31","C00WNYPMRC","Erb - Solid Cleansing Oil - 2-In-1 Make-Up Remover and Face Cleansing Balm - 80g","0.00",0,0,NULL
"2021-07-31","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","123.09",5,29,"0.21"
"2021-07-31","C00ZRQX6B2","Erb Charcoal Konjac Gentle Exfoliating Sponge","0.00",0,0,NULL
"2021-07-31","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,2,"0.50"
"2021-07-31","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","124.99",11,78,"0.06"
"2021-07-31","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-07-31","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-07-31","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,0,"0.00"
"2021-07-31","C075ZC8QB6","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","0.00",0,14,"0.07"
"2021-07-31","C079DWV7GB","Erb BB Shot Mask","0.00",0,0,NULL
"2021-07-31","C07CYSL86Y","Erb Matte Cream Mattifying Primer, 15 ml","0.00",0,NULL,NULL
"2021-07-31","C07DRM7X3D","Erb Bamboo Matte Powder Effect Moisturiser, 30 ml 6AA10249","0.00",0,0,"0.00"
"2021-07-31","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","0.00",0,17,"0.12"
"2021-07-31","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","97.84",4,41,"0.12"
"2021-07-31","C07P8HWBV8","Erb CC Eye Clair, 10 ml","21.46",1,15,"0.13"
"2021-07-31","C082MQX14W","Erb CC DULL Correct 15ml","11.36",1,6,"0.50"
"2021-07-31","C0858W14SZ","Erb BB Crayon Nude 3 g","0.00",0,2,"0.50"
"2021-07-31","C08596KXLW","Erb BB Crayon Clair 3 g","14.52",1,4,"0.00"
"2021-07-31","C08P64B7FN","Erb Magic CC Crème - Dore","0.00",0,0,NULL
"2021-12-04","C00WPABW5A","Korean CC Cream Skin Perfector SPF25 - Clair, 45 ml","87.64",4,24,"0.21"
"2021-12-20","C007Y5FWOS","Erb La Masque Visage Nuit Coup de Fouet, 50 ml","33.90",2,13,"0.15"
"2021-12-03","C0158P2ZFE","Bamboo Cream Frappée - Skin Reviving Fresh Gel - 50ml","21.91",1,2,"0.50"
"2021-12-04","C0158P2ZFE","Bamboo Cream Frappée - Skin Reviving Fresh Gel - 50ml","0.00",0,0,"0.00"
"2021-12-21","C007Y5FWOS","Erb La Masque Visage Nuit Coup de Fouet, 50 ml","16.95",1,16,"0.13"
"2021-12-03","C018GOV2TY","Erb Bamboo Pore Minimizing Matte Serum, 30 ml","0.00",0,0,NULL
"2021-12-04","C018GOV2TY","Erb Bamboo Pore Minimizing Matte Serum, 30 ml","0.00",0,0,NULL
"2021-12-03","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","131.46",12,144,"0.13"
"2021-12-04","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","192.13",18,116,"0.15"
"2021-12-03","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,2,"0.00"
"2021-12-04","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-12-03","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,5,"0.20"
"2021-12-04","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,1,"1.00"
"2021-12-19","C00C8SPXCC","Erb - Crème BB Eye Touche Parfaite - SPF 20 - 15ml","45.00",3,77,"0.05"
"2021-12-03","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,1,"1.00"
"2021-12-04","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,5,"0.00"
"2021-12-20","C00C8SPXCC","Erb - Crème BB Eye Touche Parfaite - SPF 20 - 15ml","75.00",5,77,"0.08"
"2021-12-03","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,24,"0.08"
"2021-12-04","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,18,"0.11"
"2021-12-21","C00C8SPXCC","Erb - Crème BB Eye Touche Parfaite - SPF 20 - 15ml","60.00",4,61,"0.10"
"2021-12-03","C075JJZCVH","Erb Black Purifying Face Soap with Charcoal, 75 g","0.00",0,0,"0.00"
"2021-12-03","C075ZC8QB6","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","8.99",1,5,"0.40"
"2021-12-04","C075ZC8QB6","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","0.00",0,3,"0.33"
"2021-12-03","C079DWV7GB","Erb BB Shot Mask","0.00",0,0,"0.00"
"2021-12-04","C079DWV7GB","Erb BB Shot Mask","0.00",0,0,NULL
"2021-12-19","C00DL2DN30","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Doré - 15 ml","282.25",30,224,"0.12"
"2021-12-03","C07CYSL86Y","Erb Matte Cream Mattifying Primer, 15 ml","0.00",0,0,"0.00"
"2021-12-04","C07CYSL86Y","Erb Matte Cream Mattifying Primer, 15 ml","0.00",0,6,"0.17"
"2021-12-20","C00DL2DN30","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Doré - 15 ml","479.70",51,244,"0.16"
"2021-12-21","C00DL2DN30","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Doré - 15 ml","415.55",44,202,"0.19"
"2021-12-03","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","11.80",1,6,"0.00"
"2021-12-04","C07DRQ97FN","Bamboo Glow Moisturiser - Silky & Glow Effect Moisturiser - 30ml","11.80",1,7,"0.29"
"2021-12-03","C07DWZ9FFR","Erb Black Cleansing Oil with Purifying Charcoal, 190 ml","13.48",1,2,"0.50"
"2021-12-04","C07DWZ9FFR","Erb Black Cleansing Oil with Purifying Charcoal, 190 ml","0.00",0,0,"0.00"
"2021-12-03","C07J3NXV3W","Erb Double Mousse Cleanser, 145 ml","12.92",1,1,"0.00"
"2021-12-04","C07J3NXV3W","Erb Double Mousse Cleanser, 145 ml","0.00",0,2,"0.00"
"2021-12-19","C00MMD725Y","Erb - Yuza Sorbet Night -  Emulsion Nocturne Renforcée - 50ml","0.00",0,18,"0.06"
"2021-12-03","C07JJP53WY","Erb Cleansing Water with 7 HERBS, 190 ml","0.00",0,1,"0.00"
"2021-12-04","C07JJP53WY","Erb Cleansing Water with 7 HERBS, 190 ml","0.00",0,0,NULL
"2021-12-03","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","65.73",3,23,"0.13"
"2021-12-04","C07JM4MS7H","CC Red Correct with Centella Asiatica - Colour Corrector and Anti Redness Cream for Face - 45ml","131.46",6,26,"0.27"
"2021-12-20","C00MMD725Y","Erb - Yuza Sorbet Night -  Emulsion Nocturne Renforcée - 50ml","0.00",0,0,NULL
"2021-12-03","C07LGCGG6R","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","50.56",5,27,"0.19"
"2021-12-04","C07LGCGG6R","Erb CC Cream with Centella Asiatica - Skin Perfector Tinted Moisturiser and High Definition Radiance Face Cream - Korean Skincare Cream Fair Shade SPF 25 - CC Cream Doré - 45ml","70.79",7,37,"0.24"
"2021-12-21","C00MMD725Y","Erb - Yuza Sorbet Night -  Emulsion Nocturne Renforcée - 50ml","0.00",0,0,NULL
"2021-12-04","C07NM35MDZ","Erb Ginseng Eye Patch","0.00",0,0,"0.00"
"2021-12-03","C07NM5J3BP","Erb Glow Eye Patch","6.74",2,2,"0.00"
"2021-12-04","C07NM5J3BP","Erb Glow Eye Patch","0.00",0,2,"0.00"
"2021-12-03","C07P8HVW5B","Erb CC Eye Doré, 10 ml","19.10",1,4,"0.00"
"2021-12-04","C07P8HVW5B","Erb CC Eye Doré, 10 ml","19.10",1,8,"0.13"
"2021-12-19","C00MMDQFVG","Erb L'Eau Ginseng","0.00",0,0,"0.00"
"2021-12-03","C07P8HWBV8","Erb CC Eye Clair, 10 ml","19.10",1,11,"0.18"
"2021-12-04","C07P8HWBV8","Erb CC Eye Clair, 10 ml","57.30",3,13,"0.08"
"2021-12-20","C00MMDQFVG","Erb L'Eau Ginseng","0.00",0,0,NULL
"2021-12-03","C081TNP7NH","Erb Matte Shot Mask 15g","0.00",0,2,"1.00"
